label,step,time,value
avg log pred hmc,1790,535.2795650959015,-8.65951859381024
avg log pred hmc,1800,538.0634081363678,-8.658710755223293
avg log pred hmc,1810,540.8443851470947,-8.657911843029575
avg log pred hmc,1820,543.6111752986908,-8.65712171009073
avg log pred hmc,1830,546.3916521072388,-8.65634021248455
avg log pred hmc,1840,549.172413110733,-8.655567209417567
avg log pred hmc,1850,551.9590582847595,-8.6548025631405
avg log pred hmc,1860,554.7367091178894,-8.654046138866411
avg log pred hmc,1870,557.5132341384888,-8.65329780469151
avg log pred hmc,1880,560.2820153236389,-8.652557431518465
avg log pred hmc,1890,563.0615890026093,-8.651824892982177
avg log pred hmc,1900,565.8284950256348,-8.651100065377852
avg log pred hmc,1910,568.599328994751,-8.65038282759137
avg log pred hmc,1920,571.3683512210846,-8.649673061031832
avg log pred hmc,1930,574.1492421627045,-8.648970649566179
avg log pred hmc,1940,576.9086151123047,-8.64827547945584
avg log pred hmc,1950,579.6727590560913,-8.647587439295348
avg log pred hmc,1960,582.4388961791992,-8.646906419952824
avg log pred hmc,1970,585.2236430644989,-8.646232314512254
avg log pred hmc,1980,588.0117380619049,-8.645565018217548
avg log pred hmc,1990,590.8070509433746,-8.644904428418267
avg log pred hmc,2000,593.5881111621857,-8.644250444516977
avg log pred hmc,2010,596.3864161968231,-8.643602967918191
avg log pred hmc,2020,599.179357290268,-8.642961901978795
avg log pred hmc,2030,601.9816172122955,-8.642327151959986
avg log pred hmc,2040,604.7727720737457,-8.641698624980572
avg log pred hmc,2050,607.5712051391602,-8.641076229971695
avg log pred hmc,2060,610.3712360858917,-8.640459877632805
avg log pred hmc,2070,613.1583342552185,-8.639849480388973
avg log pred hmc,2080,615.957836151123,-8.639244952349413
avg log pred hmc,2090,618.7430362701416,-8.638646209267169
avg log pred hmc,2100,621.5260322093964,-8.638053168499995
avg log pred hmc,2110,624.3299641609192,-8.637465748972316
avg log pred hmc,2120,627.1271452903748,-8.636883871138297
avg log pred hmc,2130,629.9070641994476,-8.63630745694591
avg log pred hmc,2140,632.7014713287354,-8.635736429802053
avg log pred hmc,2150,635.5072641372681,-8.635170714538607
avg log pred hmc,2160,638.2891540527344,-8.634610237379444
avg log pred hmc,2170,641.0887181758881,-8.634054925908387
avg log pred hmc,2180,643.8725781440735,-8.633504709037979
avg log pred hmc,2190,646.6643011569977,-8.632959516979172
avg log pred hmc,2200,649.4429152011871,-8.63241928121181
avg log pred hmc,2210,652.2449691295624,-8.63188393445592
avg log pred hmc,2220,655.0306212902069,-8.631353410643777
avg log pred hmc,2230,657.9044961929321,-8.630827644892724
avg log pred hmc,2240,660.6906151771545,-8.63030657347874
avg log pred hmc,2250,663.4773900508881,-8.629790133810658
avg log pred hmc,2260,666.2703921794891,-8.629278264405126
avg log pred hmc,2270,669.0604281425476,-8.628770904862195
avg log pred hmc,2280,671.8777101039886,-8.628267995841572
avg log pred hmc,2290,674.7211639881134,-8.627769479039472
avg log pred hmc,2300,677.510733127594,-8.627275297166081
avg log pred hmc,2310,680.2849860191345,-8.626785393923628
avg log pred hmc,2320,683.0596671104431,-8.626299713984993
avg log pred hmc,2330,685.8378312587738,-8.62581820297287
avg log pred hmc,2340,688.6367039680481,-8.62534080743948
avg log pred hmc,2350,691.4061412811279,-8.624867474846797
avg log pred hmc,2360,694.1894609928131,-8.624398153547274
avg log pred hmc,2370,696.9591591358185,-8.623932792765048
avg log pred hmc,2380,699.7368540763855,-8.623471342577629
avg log pred hmc,2390,702.5212261676788,-8.623013753898055
avg log pred hmc,2400,705.3007831573486,-8.622559978457481
avg log pred hmc,2410,708.0777151584625,-8.622109968788196
avg log pred hmc,2420,710.8559861183167,-8.621663678207089
avg log pred hmc,2430,713.6379821300507,-8.621221060799487
avg log pred hmc,2440,716.41206407547,-8.620782071403422
avg log pred hmc,2450,719.1936531066895,-8.620346665594264
avg log pred hmc,2460,721.9720251560211,-8.619914799669735
avg log pred hmc,2470,724.7430350780487,-8.61948643063528
avg log pred hmc,2480,727.5236961841583,-8.619061516189818
avg log pred hmc,2490,730.3074879646301,-8.618640014711785
avg log pred hmc,2500,733.0944690704346,-8.618221885245575
avg log pred hmc,2510,735.8890261650085,-8.617807087488258
avg log pred hmc,2520,738.6812541484833,-8.617395581776638
avg log pred hmc,2530,741.4691262245178,-8.616987329074599
avg log pred hmc,2540,744.2618222236633,-8.616582290960762
avg log pred hmc,2550,747.0405323505402,-8.616180429616445
avg log pred hmc,2560,749.9599752426147,-8.615781707813884
avg log pred hmc,2570,752.750556230545,-8.615386088904724
avg log pred hmc,2580,755.5395650863647,-8.614993536808816
avg log pred hmc,2590,758.3361520767212,-8.614604016003218
avg log pred hmc,2600,761.1349451541901,-8.614217491511509
avg log pred hmc,2610,763.924604177475,-8.613833928893301
avg log pred hmc,2620,766.7146921157837,-8.613453294234015
avg log pred hmc,2630,769.4925851821899,-8.613075554134873
avg log pred hmc,2640,772.2775270938873,-8.612700675703147
avg log pred hmc,2650,775.074737071991,-8.612328626542604
avg log pred hmc,2660,777.8608050346375,-8.611959374744172
avg log pred hmc,2670,780.6458830833435,-8.611592888876814
avg log pred hmc,2680,783.4390630722046,-8.611229137978617
avg log pred hmc,2690,786.2335369586945,-8.610868091548063
avg log pred hmc,2700,789.023777961731,-8.610509719535516
avg log pred hmc,2710,791.8164141178131,-8.610153992334864
avg log pred hmc,2720,794.6001031398773,-8.609800880775396
avg log pred hmc,2730,797.3956241607666,-8.609450356113797
avg log pred hmc,2740,800.1915981769562,-8.609102390026376
avg log pred hmc,2750,802.9913032054901,-8.60875695460141
avg log pred hmc,2760,805.7835831642151,-8.608414022331695
avg log pred hmc,2770,808.5749969482422,-8.608073566107246
avg log pred hmc,2780,811.3661019802094,-8.607735559208153
avg log pred hmc,2790,814.1602551937103,-8.60739997529759
avg log pred hmc,2800,816.9684071540833,-8.607066788414956
avg log pred hmc,2810,819.7570989131927,-8.60673597296921
avg log pred hmc,2820,822.5385110378265,-8.6064075037323
avg log pred hmc,2830,825.3198711872101,-8.60608135583275
avg log pred hmc,2840,828.1038281917572,-8.605757504749393
avg log pred hmc,2850,830.889374256134,-8.605435926305223
avg log pred hmc,2860,833.665069103241,-8.605116596661357
avg log pred hmc,2870,836.4503111839294,-8.60479949231118
avg log pred hmc,2880,839.2321810722351,-8.604484590074549
avg log pred hmc,2890,842.0089180469513,-8.604171867092147
avg log pred hmc,2900,844.7935709953308,-8.60386130081997
avg log pred hmc,2910,847.5784571170807,-8.603552869023888
avg log pred hmc,2920,850.3743221759796,-8.603246549774353
avg log pred hmc,2930,853.1674201488495,-8.602942321441203
avg log pred hmc,2940,855.9611821174622,-8.602640162688546
avg log pred hmc,2950,858.780599117279,-8.602340052469806
avg log pred hmc,2960,861.5660991668701,-8.602041970022812
avg log pred hmc,2970,864.3797743320465,-8.60174589486502
avg log pred hmc,2980,867.1763861179352,-8.601451806788827
avg log pred hmc,2990,869.9706490039825,-8.601159685856954
avg log pred hmc,3000,872.760828256607,-8.600869512397967
avg log pred hmc,3010,875.5678713321686,-8.600581267001829
avg log pred hmc,3020,878.3832201957703,-8.600294930515595
avg log pred hmc,3030,881.2165431976318,-8.600010484039176
avg log pred hmc,3040,883.9924259185791,-8.599727908921155
avg log pred hmc,3050,886.7824771404266,-8.599447186754723
avg log pred hmc,3060,889.5720071792603,-8.599168299373696
avg log pred hmc,3070,892.3725292682648,-8.598891228848572
avg log pred hmc,3080,895.1599481105804,-8.5986159574827
avg log pred hmc,3090,897.9478230476379,-8.598342467808514
avg log pred hmc,3100,900.7437741756439,-8.59807074258384
avg log pred hmc,3110,903.5465221405029,-8.597800764788262
avg log pred hmc,3120,906.3475291728973,-8.59753251761958
avg log pred hmc,3130,909.1306500434875,-8.597265984490317
avg log pred hmc,3140,911.9160921573639,-8.597001149024296
avg log pred hmc,3150,914.7234182357788,-8.596737995053298
avg log pred hmc,3160,917.5280480384827,-8.596476506613762
avg log pred hmc,3170,920.3307402133942,-8.59621666794356
avg log pred hmc,3180,923.1422481536865,-8.595958463478834
avg log pred hmc,3190,925.9338941574097,-8.595701877850875
avg log pred hmc,3200,928.7223150730133,-8.595446895883086
avg log pred hmc,3210,931.5112109184265,-8.595193502588005
avg log pred hmc,3220,934.2954659461975,-8.594941683164313
avg log pred hmc,3230,937.1044590473175,-8.594691422994018
avg log pred hmc,3240,939.9037759304047,-8.594442707639594
avg log pred hmc,3250,942.7637469768524,-8.5941955228412
avg log pred hmc,3260,945.5574610233307,-8.593949854513962
avg log pred hmc,3270,948.3398840427399,-8.593705688745294
avg log pred hmc,3280,951.1315910816193,-8.59346301179229
avg log pred hmc,3290,953.9263701438904,-8.59322181007912
avg log pred hmc,3300,956.7193820476532,-8.592982070194516
avg log pred hmc,3310,959.5119161605835,-8.592743778889275
avg log pred hmc,3320,962.3022830486298,-8.592506923073827
avg log pred hmc,3330,965.1111972332001,-8.592271489815827
avg log pred hmc,3340,967.9100892543793,-8.592037466337823
avg log pred hmc,3350,970.7030520439148,-8.591804840014904
avg log pred hmc,3360,973.4900243282318,-8.591573598372479
avg log pred hmc,3370,976.2880859375,-8.591343729084016
avg log pred hmc,3380,979.0817220211029,-8.591115219968858
avg log pred hmc,3390,981.8762431144714,-8.59088805899007
avg log pred hmc,3400,984.6776959896088,-8.590662234252335
avg log pred hmc,3410,987.4586670398712,-8.590437733999863
avg log pred hmc,3420,990.2336230278015,-8.590214546614368
avg log pred hmc,3430,993.021317243576,-8.589992660613039
avg log pred hmc,3440,995.7969200611115,-8.589772064646604
avg log pred hmc,3450,998.5850710868835,-8.589552747497368
avg log pred hmc,3460,1001.3607459068298,-8.589334698077316
avg log pred hmc,3470,1004.1496381759644,-8.589117905426258
avg log pred hmc,3480,1006.9352512359619,-8.588902358709975
avg log pred hmc,3490,1009.7238631248474,-8.588688047218426
avg log pred hmc,3500,1012.5069570541382,-8.588474960363973
avg log pred hmc,3510,1015.2882421016693,-8.588263087679636
avg log pred hmc,3520,1018.0715482234955,-8.58805241881737
avg log pred hmc,3530,1020.8422741889954,-8.587842943546386
avg log pred hmc,3540,1023.7082500457764,-8.58763465175151
avg log pred hmc,3550,1026.4791553020477,-8.58742753343153
avg log pred hmc,3560,1029.257690191269,-8.587221578697623
avg log pred hmc,3570,1032.031102180481,-8.587016777771751
avg log pred hmc,3580,1034.8575041294098,-8.586813120985125
avg log pred hmc,3590,1037.7178671360016,-8.586610598776698
avg log pred hmc,3600,1040.5673892498016,-8.586409201691653
avg log pred hmc,3610,1043.4170191287994,-8.58620892037993
avg log pred hmc,3620,1046.2666091918945,-8.586009745594792
avg log pred hmc,3630,1049.105532169342,-8.585811668191388
avg log pred hmc,3640,1051.942300081253,-8.585614679125372
avg log pred hmc,3650,1054.779845237732,-8.585418769451493
avg log pred hmc,3660,1057.6348202228546,-8.585223930322282
avg log pred hmc,3670,1060.489764213562,-8.58503015298669
avg log pred hmc,3680,1063.3411531448364,-8.584837428788791
avg log pred hmc,3690,1066.2083761692047,-8.58464574916649
avg log pred hmc,3700,1069.064126253128,-8.584455105650255
avg log pred hmc,3710,1071.911451101303,-8.58426548986187
avg log pred hmc,3720,1074.7686190605164,-8.584076893513208
avg log pred hmc,3730,1077.6189510822296,-8.583889308405023
avg log pred hmc,3740,1080.4715020656586,-8.58370272642576
avg log pred hmc,3750,1083.3195660114288,-8.583517139550386
avg log pred hmc,3760,1086.1768822669983,-8.583332539839244
avg log pred hmc,3770,1089.1199171543121,-8.583148919436912
avg log pred hmc,3780,1091.9983689785004,-8.5829662705711
