label,step,time,value
avg log pred hmc,260,293.0251021385193,-3.715911336203492
avg log pred hmc,270,304.36585092544556,-3.707426196845256
avg log pred hmc,280,315.7175590991974,-3.699294926071711
avg log pred hmc,290,330.9571340084076,-3.691468732339738
avg log pred hmc,300,342.48426699638367,-3.6839508538078523
avg log pred hmc,310,352.0194239616394,-3.676719660073334
avg log pred hmc,320,361.57406997680664,-3.6697367347215755
avg log pred hmc,330,371.1650960445404,-3.6629768460974805
avg log pred hmc,340,380.7325048446655,-3.656441555240378
avg log pred hmc,350,390.28675508499146,-3.6500890758392934
avg log pred hmc,360,399.807119846344,-3.6438704754556333
avg log pred hmc,370,409.36129093170166,-3.6378002751457053
avg log pred hmc,380,418.89055013656616,-3.631884213141999
avg log pred hmc,390,429.0741488933563,-3.6260543931424953
avg log pred hmc,400,438.8885090351105,-3.6203372255466983
avg log pred hmc,410,448.22244787216187,-3.614702842637836
avg log pred hmc,420,457.6145238876343,-3.609151525892917
avg log pred hmc,430,466.9338550567627,-3.603684402222698
avg log pred hmc,440,476.32668805122375,-3.5982650188666025
avg log pred hmc,450,485.67897391319275,-3.592879090514404
avg log pred hmc,460,495.0654549598694,-3.58758984481345
avg log pred hmc,470,504.3946120738983,-3.5823725192928784
avg log pred hmc,480,513.794490814209,-3.577223525507662
avg log pred hmc,490,523.0749697685242,-3.5721660765733554
avg log pred hmc,500,532.3799040317535,-3.5671504516515733
avg log pred hmc,510,541.9482350349426,-3.562170663221196
avg log pred hmc,520,551.3602628707886,-3.5571842358013077
avg log pred hmc,530,560.6436319351196,-3.552223822650816
avg log pred hmc,540,569.9971158504486,-3.547263176656755
avg log pred hmc,550,579.2704770565033,-3.5423419325754653
avg log pred hmc,560,588.5146369934082,-3.537470706989097
avg log pred hmc,570,597.8448781967163,-3.532606972228057
avg log pred hmc,580,607.2288730144501,-3.527764714494661
avg log pred hmc,590,616.4878652095795,-3.522909947261487
avg log pred hmc,600,625.7597141265869,-3.518002494591682
avg log pred hmc,610,635.7699790000916,-3.5130827764439365
avg log pred hmc,620,645.0466277599335,-3.5081907812720563
avg log pred hmc,630,654.3412759304047,-3.503320528033237
avg log pred hmc,640,663.6531109809875,-3.498499197735524
avg log pred hmc,650,672.8768770694733,-3.4936709875324987
avg log pred hmc,660,682.2155609130859,-3.4888121953618425
avg log pred hmc,670,691.4346849918365,-3.4839589547083407
avg log pred hmc,680,700.8735859394073,-3.4791039476741017
avg log pred hmc,690,710.1712279319763,-3.474245224778229
avg log pred hmc,700,719.4185848236084,-3.4693472807680483
avg log pred hmc,710,728.7692179679871,-3.4643901910660206
avg log pred hmc,720,738.1573479175568,-3.4594095156813442
avg log pred hmc,730,747.476909160614,-3.454453816930089
avg log pred hmc,740,756.8814280033112,-3.4494456198015797
avg log pred hmc,750,1060.311810016632,-3.4444012256871424
avg log pred hmc,760,1072.12486410141,-3.439331605976151
avg log pred hmc,770,1081.6967198848724,-3.4341845192885647
avg log pred hmc,780,1091.2618708610535,-3.42899735340051
avg log pred hmc,790,1101.099596977234,-3.423811296028835
avg log pred hmc,800,1110.427717924118,-3.418581508513526
avg log pred hmc,810,1119.7856907844543,-3.4133770132423717
avg log pred hmc,820,1129.065081834793,-3.4080659816118226
avg log pred hmc,830,1138.442291021347,-3.402696873553576
avg log pred hmc,840,1147.7043631076813,-3.3972599147475444
avg log pred hmc,850,1156.9609260559082,-3.391759018042634
avg log pred hmc,860,1166.2633101940155,-3.3861844962356447
avg log pred hmc,870,1175.5879287719727,-3.380553461730946
avg log pred hmc,880,1184.8809549808502,-3.3748628470094975
avg log pred hmc,890,1194.1845660209656,-3.3691254884825734
avg log pred hmc,900,1203.4616839885712,-3.3633222858332092
avg log pred hmc,910,1212.7416048049927,-3.357440034143602
avg log pred hmc,920,1222.206314086914,-3.35143818355531
avg log pred hmc,930,1232.4522428512573,-3.3453273133223806
avg log pred hmc,940,1242.0246489048004,-3.339078101159016
avg log pred hmc,950,1251.346060037613,-3.332719859143933
avg log pred hmc,960,1260.6380639076233,-3.326240448180261
avg log pred hmc,970,1269.9083828926086,-3.3196485916592744
avg log pred hmc,980,1279.122803926468,-3.3129091026555346
avg log pred hmc,990,1288.404133796692,-3.306063339678604
avg log pred hmc,1000,1297.7349691390991,-3.2990963282266708
avg log pred hmc,1010,1306.9750227928162,-3.2919919961745236
avg log pred hmc,1020,1316.2887508869171,-3.2847295600403865
avg log pred hmc,1030,1325.5514450073242,-3.2772843576756396
avg log pred hmc,1040,1334.947812795639,-3.269638097327771
avg log pred hmc,1050,1344.2470729351044,-3.2617852276913046
avg log pred hmc,1060,1353.5746388435364,-3.2537267557383656
avg log pred hmc,1070,1362.8745470046997,-3.245452170891792
avg log pred hmc,1080,1372.190435886383,-3.23694098749032
avg log pred hmc,1090,1381.7433459758759,-3.2282189050919143
avg log pred hmc,1100,1391.0244510173798,-3.2192255790444144
avg log pred hmc,1110,1400.344115972519,-3.2099468242548888
avg log pred hmc,1120,2790.8734209537506,-3.2003809837068102
avg log pred hmc,1130,2802.3164160251617,-3.190481756195855
avg log pred hmc,1140,2812.5147490501404,-3.180255002198056
avg log pred hmc,1150,2822.32044005394,-3.169600648051465
avg log pred hmc,1160,2832.3117351531982,-3.1585365809719055
avg log pred hmc,1170,2843.321300983429,-3.147114628058439
